product_name,category,price,offer,allergens,diet_labels,stock_status,customer_rating,Keto,Gluten-Free,Low Sugar,Vegan,None,Eggs,Milk,Nuts,Wheat,Soy,No-Allergens,rating_category,category_encoded,offer_encoded,stock_status_encoded,rating_encoded
Product_742,Dairy,11.48,$2 off,No-Allergens,None,Out of Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,2,0,2,0
Product_743,Meat,9.03,$2 off,Wheat,"Keto, Low Sugar",In Stock,3.6,1,0,1,0,0,0,0,0,1,0,0,Average,4,0,0,0
Product_744,Pantry,8.63,Clearance,Eggs,"Gluten-Free, Keto",In Stock,3.5,1,1,0,0,0,1,0,0,0,0,0,Average,5,3,0,0
Product_745,Pantry,9.13,No-Offer,Wheat,None,Out of Stock,4.9,0,0,0,0,1,0,0,0,1,0,0,Excellent,5,4,2,1
Product_746,Bakery,18.41,$2 off,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,0,0,0,3
Product_747,Pantry,17.6,Buy 1 Get 1,No-Allergens,None,In Stock,3.5,0,0,0,0,1,0,0,0,0,0,1,Average,5,2,0,0
Product_748,Frozen Foods,21.13,10% off,No-Allergens,None,Low Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,3,1,1,2
Product_749,Produce,7.86,No-Offer,Eggs,Vegan,Low Stock,3.3,0,0,0,1,0,1,0,0,0,0,0,Average,7,4,1,0
Product_750,Personal Care,7.41,Buy 1 Get 1,No-Allergens,None,Out of Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,6,2,2,4
Product_751,Snacks,7.28,Buy 1 Get 1,"Soy, Milk","Keto, Vegan",In Stock,2.7,1,0,0,1,0,0,1,0,0,1,0,Poor,9,2,0,3
Product_752,Bakery,17.61,Clearance,No-Allergens,None,In Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,0,3,0,2
Product_753,Dairy,23.73,No-Offer,"Eggs, Nuts",None,In Stock,4.4,0,0,0,0,1,1,0,1,0,0,0,Very Good,2,4,0,4
Product_754,Frozen Foods,18.18,No-Offer,No-Allergens,None,Low Stock,3.8,0,0,0,0,1,0,0,0,0,0,1,Good,3,4,1,2
Product_755,Produce,5.54,No-Offer,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,7,4,0,1
Product_756,Frozen Foods,4.68,Buy 1 Get 1,No-Allergens,None,Low Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,3,2,1,0
Product_757,Seafood,3.88,Buy 1 Get 1,Soy,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,1,0,Good,8,2,0,2
Product_758,Pantry,21.17,No-Offer,Wheat,"Low Sugar, Keto",In Stock,4.6,1,0,1,0,0,0,0,0,1,0,0,Very Good,5,4,0,4
Product_759,Dairy,14.48,Buy 1 Get 1,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,2,2,0,1
Product_760,Beverages,2.16,Clearance,Wheat,None,Low Stock,4.1,0,0,0,0,1,0,0,0,1,0,0,Good,1,3,1,2
Product_761,Seafood,13.44,Buy 1 Get 1,"Milk, Eggs",None,In Stock,4.8,0,0,0,0,1,1,1,0,0,0,0,Excellent,8,2,0,1
Product_762,Seafood,8.68,10% off,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,8,1,0,1
Product_763,Produce,9.31,Buy 1 Get 1,No-Allergens,"Gluten-Free, Vegan",In Stock,3.7,0,1,0,1,0,0,0,0,0,0,1,Good,7,2,0,2
Product_764,Pantry,11.5,Clearance,No-Allergens,None,In Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,5,3,0,3
Product_765,Frozen Foods,4.61,No-Offer,No-Allergens,None,In Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,3,4,0,2
Product_766,Pantry,18.58,Clearance,No-Allergens,None,In Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,5,3,0,1
Product_767,Personal Care,24.49,10% off,No-Allergens,"Low Sugar, None",In Stock,3.0,0,0,1,0,1,0,0,0,0,0,1,Poor,6,1,0,3
Product_768,Meat,12.92,Buy 1 Get 1,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,4,2,0,1
Product_769,Meat,22.63,Buy 1 Get 1,No-Allergens,None,In Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,4,2,0,0
Product_770,Pantry,14.41,No-Offer,No-Allergens,"Keto, None",In Stock,4.5,1,0,0,0,1,0,0,0,0,0,1,Very Good,5,4,0,4
Product_771,Frozen Foods,14.69,Clearance,"None, Soy",None,Low Stock,2.9,0,0,0,0,1,0,0,0,0,1,0,Poor,3,3,1,3
Product_772,Snacks,12.17,Buy 1 Get 1,No-Allergens,Vegan,In Stock,4.0,0,0,0,1,0,0,0,0,0,0,1,Good,9,2,0,2
Product_773,Frozen Foods,5.19,No-Offer,"None, Nuts",None,Out of Stock,2.7,0,0,0,0,1,0,0,1,0,0,0,Poor,3,4,2,3
Product_774,Personal Care,20.01,No-Offer,No-Allergens,None,In Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,6,4,0,3
Product_775,Seafood,17.19,Buy 1 Get 1,"Eggs, None",None,In Stock,4.8,0,0,0,0,1,1,0,0,0,0,0,Excellent,8,2,0,1
Product_776,Produce,8.2,Buy 1 Get 1,No-Allergens,"Keto, Gluten-Free",In Stock,4.3,1,1,0,0,0,0,0,0,0,0,1,Very Good,7,2,0,4
Product_777,Beverages,17.7,10% off,"None, Wheat",None,Low Stock,4.3,0,0,0,0,1,0,0,0,1,0,0,Very Good,1,1,1,4
Product_778,Personal Care,19.97,$2 off,No-Allergens,None,In Stock,3.0,0,0,0,0,1,0,0,0,0,0,1,Poor,6,0,0,3
Product_779,Pantry,12.87,10% off,Milk,None,Out of Stock,4.6,0,0,0,0,1,0,1,0,0,0,0,Very Good,5,1,2,4
Product_780,Personal Care,1.82,$2 off,Eggs,"Gluten-Free, Vegan",In Stock,3.8,0,1,0,1,0,1,0,0,0,0,0,Good,6,0,0,2
Product_781,Seafood,5.7,Clearance,No-Allergens,None,In Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,8,3,0,0
Product_782,Seafood,16.62,$2 off,Eggs,None,In Stock,3.0,0,0,0,0,1,1,0,0,0,0,0,Poor,8,0,0,3
Product_783,Beverages,7.55,Buy 1 Get 1,Wheat,None,In Stock,3.4,0,0,0,0,1,0,0,0,1,0,0,Average,1,2,0,0
Product_784,Personal Care,14.32,Clearance,"None, Wheat",None,In Stock,4.9,0,0,0,0,1,0,0,0,1,0,0,Excellent,6,3,0,1
Product_785,Meat,22.49,10% off,No-Allergens,None,Low Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,4,1,1,2
Product_786,Dairy,23.8,Buy 1 Get 1,"Soy, Milk",None,In Stock,4.4,0,0,0,0,1,0,1,0,0,1,0,Very Good,2,2,0,4
Product_787,Produce,1.05,No-Offer,Milk,None,Low Stock,3.6,0,0,0,0,1,0,1,0,0,0,0,Average,7,4,1,0
Product_788,Produce,18.35,Clearance,Nuts,"None, Gluten-Free",In Stock,3.4,0,1,0,0,1,0,0,1,0,0,0,Average,7,3,0,0
Product_789,Meat,9.4,No-Offer,No-Allergens,None,Low Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,4,4,1,3
Product_790,Bakery,9.57,No-Offer,No-Allergens,None,Low Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,0,4,1,0
Product_791,Personal Care,1.5,Clearance,No-Allergens,None,In Stock,2.6,0,0,0,0,1,0,0,0,0,0,1,Poor,6,3,0,3
Product_792,Bakery,8.17,10% off,No-Allergens,None,Out of Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,0,1,2,4
Product_793,Produce,7.46,10% off,No-Allergens,None,In Stock,2.8,0,0,0,0,1,0,0,0,0,0,1,Poor,7,1,0,3
Product_794,Produce,7.18,Clearance,No-Allergens,None,In Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,7,3,0,4
Product_795,Seafood,11.36,No-Offer,No-Allergens,"None, Keto",In Stock,3.0,1,0,0,0,1,0,0,0,0,0,1,Poor,8,4,0,3
Product_796,Meat,18.26,$2 off,Soy,None,In Stock,3.0,0,0,0,0,1,0,0,0,0,1,0,Poor,4,0,0,3
Product_797,Snacks,14.95,$2 off,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,9,0,0,0
Product_798,Dairy,8.31,Buy 1 Get 1,Milk,"Keto, Gluten-Free",Low Stock,3.3,1,1,0,0,0,0,1,0,0,0,0,Average,2,2,1,0
Product_799,Personal Care,24.16,Clearance,No-Allergens,Low Sugar,Low Stock,3.1,0,0,1,0,0,0,0,0,0,0,1,Average,6,3,1,0
Product_800,Personal Care,7.42,10% off,Milk,None,In Stock,4.4,0,0,0,0,1,0,1,0,0,0,0,Very Good,6,1,0,4
Product_801,Bakery,17.44,$2 off,"Wheat, Milk",Vegan,Low Stock,4.6,0,0,0,1,0,0,1,0,1,0,0,Very Good,0,0,1,4
Product_802,Pantry,15.79,$2 off,Milk,None,In Stock,4.2,0,0,0,0,1,0,1,0,0,0,0,Good,5,0,0,2
Product_803,Produce,23.16,10% off,No-Allergens,"None, Gluten-Free",Low Stock,2.9,0,1,0,0,1,0,0,0,0,0,1,Poor,7,1,1,3
Product_804,Frozen Foods,4.37,No-Offer,"Wheat, Eggs",None,In Stock,4.1,0,0,0,0,1,1,0,0,1,0,0,Good,3,4,0,2
Product_805,Bakery,5.81,Clearance,"Nuts, Eggs",None,In Stock,4.4,0,0,0,0,1,1,0,1,0,0,0,Very Good,0,3,0,4
Product_806,Snacks,23.41,Clearance,No-Allergens,"Keto, Vegan",In Stock,4.0,1,0,0,1,0,0,0,0,0,0,1,Good,9,3,0,2
Product_807,Meat,15.1,$2 off,No-Allergens,None,Low Stock,4.9,0,0,0,0,1,0,0,0,0,0,1,Excellent,4,0,1,1
Product_808,Beverages,3.16,Clearance,Soy,None,Low Stock,3.5,0,0,0,0,1,0,0,0,0,1,0,Average,1,3,1,0
Product_809,Pantry,12.39,Buy 1 Get 1,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,5,2,0,4
Product_810,Seafood,14.98,Clearance,No-Allergens,"Gluten-Free, Keto",In Stock,3.2,1,1,0,0,0,0,0,0,0,0,1,Average,8,3,0,0
Product_811,Seafood,18.77,No-Offer,Milk,None,In Stock,4.9,0,0,0,0,1,0,1,0,0,0,0,Excellent,8,4,0,1
Product_812,Seafood,5.91,Buy 1 Get 1,No-Allergens,"Gluten-Free, None",In Stock,3.7,0,1,0,0,1,0,0,0,0,0,1,Good,8,2,0,2
Product_813,Frozen Foods,11.8,No-Offer,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,3,4,0,2
Product_814,Pantry,20.57,Clearance,No-Allergens,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,5,3,0,2
Product_815,Produce,8.98,$2 off,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,7,0,0,4
Product_816,Meat,1.25,$2 off,No-Allergens,Gluten-Free,In Stock,2.7,0,1,0,0,0,0,0,0,0,0,1,Poor,4,0,0,3
Product_817,Beverages,21.82,No-Offer,No-Allergens,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,1,4,0,2
Product_818,Beverages,2.02,Clearance,No-Allergens,None,In Stock,3.5,0,0,0,0,1,0,0,0,0,0,1,Average,1,3,0,0
Product_819,Personal Care,6.84,10% off,No-Allergens,None,Low Stock,3.9,0,0,0,0,1,0,0,0,0,0,1,Good,6,1,1,2
Product_820,Bakery,19.3,Buy 1 Get 1,Wheat,None,In Stock,2.5,0,0,0,0,1,0,0,0,1,0,0,Poor,0,2,0,3
Product_821,Personal Care,17.52,10% off,"Milk, Soy",None,Low Stock,4.3,0,0,0,0,1,0,1,0,0,1,0,Very Good,6,1,1,4
Product_822,Bakery,5.54,$2 off,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,0,0,0,2
Product_823,Meat,22.51,$2 off,No-Allergens,None,In Stock,4.3,0,0,0,0,1,0,0,0,0,0,1,Very Good,4,0,0,4
Product_824,Produce,3.03,$2 off,"Eggs, Milk",None,In Stock,4.3,0,0,0,0,1,1,1,0,0,0,0,Very Good,7,0,0,4
Product_825,Seafood,21.41,$2 off,No-Allergens,None,In Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,8,0,0,0
Product_826,Snacks,15.63,Clearance,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,9,3,0,1
Product_827,Bakery,8.53,Buy 1 Get 1,"Wheat, Soy",None,In Stock,3.1,0,0,0,0,1,0,0,0,1,1,0,Average,0,2,0,0
Product_828,Dairy,16.72,$2 off,No-Allergens,None,In Stock,3.0,0,0,0,0,1,0,0,0,0,0,1,Poor,2,0,0,3
Product_829,Dairy,24.42,$2 off,No-Allergens,None,In Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,2,0,0,4
Product_830,Bakery,11.13,10% off,No-Allergens,None,Low Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,0,1,1,4
Product_831,Produce,8.63,Buy 1 Get 1,No-Allergens,None,In Stock,4.3,0,0,0,0,1,0,0,0,0,0,1,Very Good,7,2,0,4
Product_832,Beverages,3.14,$2 off,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,1,0,0,2
Product_833,Seafood,14.62,No-Offer,"Soy, None","Keto, Gluten-Free",Low Stock,2.6,1,1,0,0,0,0,0,0,0,1,0,Poor,8,4,1,3
Product_834,Frozen Foods,18.12,$2 off,No-Allergens,None,In Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,3,0,0,2
Product_835,Meat,19.35,Clearance,"Eggs, Wheat","Gluten-Free, None",In Stock,4.1,0,1,0,0,1,1,0,0,1,0,0,Good,4,3,0,2
Product_836,Meat,24.66,$2 off,No-Allergens,Gluten-Free,Low Stock,4.6,0,1,0,0,0,0,0,0,0,0,1,Very Good,4,0,1,4
Product_837,Frozen Foods,18.76,$2 off,No-Allergens,"Low Sugar, Keto",Out of Stock,4.8,1,0,1,0,0,0,0,0,0,0,1,Excellent,3,0,2,1
Product_838,Snacks,8.79,$2 off,Nuts,None,In Stock,3.1,0,0,0,0,1,0,0,1,0,0,0,Average,9,0,0,0
Product_839,Bakery,15.07,No-Offer,"Wheat, Eggs",None,In Stock,4.9,0,0,0,0,1,1,0,0,1,0,0,Excellent,0,4,0,1
Product_840,Seafood,1.42,Clearance,No-Allergens,None,In Stock,3.9,0,0,0,0,1,0,0,0,0,0,1,Good,8,3,0,2
Product_841,Bakery,20.08,10% off,Soy,None,In Stock,2.5,0,0,0,0,1,0,0,0,0,1,0,Poor,0,1,0,3
Product_842,Dairy,2.63,No-Offer,Soy,None,In Stock,4.4,0,0,0,0,1,0,0,0,0,1,0,Very Good,2,4,0,4
Product_843,Seafood,24.73,Buy 1 Get 1,"None, Nuts",None,In Stock,2.7,0,0,0,0,1,0,0,1,0,0,0,Poor,8,2,0,3
Product_844,Snacks,20.17,$2 off,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,9,0,0,0
Product_845,Frozen Foods,12.51,Buy 1 Get 1,"Eggs, Milk",None,In Stock,3.0,0,0,0,0,1,1,1,0,0,0,0,Poor,3,2,0,3
Product_846,Dairy,2.43,Buy 1 Get 1,No-Allergens,None,Low Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,2,2,1,4
Product_847,Beverages,7.73,Buy 1 Get 1,Soy,Low Sugar,In Stock,4.9,0,0,1,0,0,0,0,0,0,1,0,Excellent,1,2,0,1
Product_848,Snacks,3.87,Clearance,No-Allergens,None,In Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,9,3,0,2
Product_849,Seafood,14.05,10% off,No-Allergens,None,Out of Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,8,1,2,2
Product_850,Dairy,2.58,Buy 1 Get 1,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,2,2,0,1
Product_851,Meat,14.14,Clearance,No-Allergens,None,Low Stock,5.0,0,0,0,0,1,0,0,0,0,0,1,Excellent,4,3,1,1
Product_852,Meat,3.91,$2 off,No-Allergens,Low Sugar,In Stock,4.4,0,0,1,0,0,0,0,0,0,0,1,Very Good,4,0,0,4
Product_853,Meat,17.06,$2 off,No-Allergens,None,Low Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,4,0,1,0
Product_854,Produce,15.63,Buy 1 Get 1,No-Allergens,None,Low Stock,2.7,0,0,0,0,1,0,0,0,0,0,1,Poor,7,2,1,3
Product_855,Personal Care,9.33,No-Offer,"Soy, Eggs",None,Low Stock,3.9,0,0,0,0,1,1,0,0,0,1,0,Good,6,4,1,2
Product_856,Produce,24.23,No-Offer,No-Allergens,"Vegan, Low Sugar",In Stock,4.6,0,0,1,1,0,0,0,0,0,0,1,Very Good,7,4,0,4
Product_857,Meat,1.84,Buy 1 Get 1,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,4,2,0,4
Product_858,Seafood,13.94,No-Offer,"None, Wheat",None,In Stock,4.4,0,0,0,0,1,0,0,0,1,0,0,Very Good,8,4,0,4
Product_859,Produce,20.8,10% off,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,7,1,0,1
Product_860,Snacks,6.0,Clearance,No-Allergens,Low Sugar,In Stock,3.9,0,0,1,0,0,0,0,0,0,0,1,Good,9,3,0,2
Product_861,Meat,15.64,$2 off,"Soy, Nuts","Vegan, Keto",In Stock,4.3,1,0,0,1,0,0,0,1,0,1,0,Very Good,4,0,0,4
Product_862,Snacks,5.13,10% off,No-Allergens,"None, Vegan",Low Stock,4.7,0,0,0,1,1,0,0,0,0,0,1,Excellent,9,1,1,1
Product_863,Dairy,6.13,10% off,No-Allergens,Keto,In Stock,3.4,1,0,0,0,0,0,0,0,0,0,1,Average,2,1,0,0
Product_864,Snacks,4.03,10% off,No-Allergens,None,Out of Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,9,1,2,0
Product_865,Pantry,14.32,Buy 1 Get 1,No-Allergens,None,Out of Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,5,2,2,2
Product_866,Personal Care,13.77,Buy 1 Get 1,"Wheat, None","Vegan, Low Sugar",Low Stock,4.1,0,0,1,1,0,0,0,0,1,0,0,Good,6,2,1,2
Product_867,Bakery,2.66,Clearance,"None, Nuts",None,In Stock,4.8,0,0,0,0,1,0,0,1,0,0,0,Excellent,0,3,0,1
Product_868,Dairy,15.74,Buy 1 Get 1,No-Allergens,None,Out of Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,2,2,2,4
Product_869,Personal Care,15.74,Clearance,No-Allergens,None,Low Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,6,3,1,2
Product_870,Seafood,19.69,No-Offer,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,8,4,0,0
Product_871,Dairy,17.74,$2 off,No-Allergens,None,Low Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,2,0,1,2
Product_872,Dairy,5.32,No-Offer,No-Allergens,None,In Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,2,4,0,2
Product_873,Bakery,1.07,No-Offer,No-Allergens,None,In Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,0,4,0,4
Product_874,Beverages,15.29,$2 off,No-Allergens,None,In Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,1,0,0,0
Product_875,Seafood,8.78,Buy 1 Get 1,No-Allergens,"Vegan, Gluten-Free",In Stock,4.4,0,1,0,1,0,0,0,0,0,0,1,Very Good,8,2,0,4
Product_876,Meat,11.21,No-Offer,No-Allergens,None,In Stock,3.9,0,0,0,0,1,0,0,0,0,0,1,Good,4,4,0,2
Product_877,Personal Care,6.2,$2 off,No-Allergens,"Keto, Gluten-Free",In Stock,4.3,1,1,0,0,0,0,0,0,0,0,1,Very Good,6,0,0,4
Product_878,Frozen Foods,22.24,10% off,No-Allergens,"Low Sugar, None",Low Stock,3.1,0,0,1,0,1,0,0,0,0,0,1,Average,3,1,1,0
Product_879,Dairy,4.75,$2 off,No-Allergens,Gluten-Free,In Stock,2.8,0,1,0,0,0,0,0,0,0,0,1,Poor,2,0,0,3
Product_880,Produce,16.99,Clearance,"None, Eggs",None,In Stock,2.7,0,0,0,0,1,1,0,0,0,0,0,Poor,7,3,0,3
Product_881,Meat,21.03,Buy 1 Get 1,Soy,Low Sugar,In Stock,4.8,0,0,1,0,0,0,0,0,0,1,0,Excellent,4,2,0,1
Product_882,Personal Care,20.9,$2 off,Eggs,None,Low Stock,3.9,0,0,0,0,1,1,0,0,0,0,0,Good,6,0,1,2
Product_883,Beverages,6.97,Buy 1 Get 1,Soy,Low Sugar,Out of Stock,2.6,0,0,1,0,0,0,0,0,0,1,0,Poor,1,2,2,3
Product_884,Personal Care,24.94,Buy 1 Get 1,"Wheat, Eggs","Vegan, Gluten-Free",Low Stock,4.8,0,1,0,1,0,1,0,0,1,0,0,Excellent,6,2,1,1
Product_885,Bakery,6.11,10% off,No-Allergens,None,In Stock,3.8,0,0,0,0,1,0,0,0,0,0,1,Good,0,1,0,2
Product_886,Personal Care,20.69,Clearance,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,6,3,0,0
Product_887,Snacks,18.29,$2 off,Milk,"Vegan, None",In Stock,3.7,0,0,0,1,1,0,1,0,0,0,0,Good,9,0,0,2
Product_888,Beverages,8.71,Clearance,No-Allergens,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,1,3,0,2
Product_889,Frozen Foods,22.98,10% off,No-Allergens,None,In Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,3,1,0,0
Product_890,Meat,2.94,10% off,No-Allergens,None,Low Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,4,1,1,2
Product_891,Frozen Foods,19.71,Clearance,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,3,3,0,1
Product_892,Personal Care,19.38,10% off,No-Allergens,Keto,Low Stock,3.8,1,0,0,0,0,0,0,0,0,0,1,Good,6,1,1,2
Product_893,Snacks,7.9,10% off,No-Allergens,None,Low Stock,2.8,0,0,0,0,1,0,0,0,0,0,1,Poor,9,1,1,3
Product_894,Seafood,24.25,$2 off,No-Allergens,Keto,In Stock,4.4,1,0,0,0,0,0,0,0,0,0,1,Very Good,8,0,0,4
Product_895,Frozen Foods,4.48,No-Offer,No-Allergens,None,Low Stock,4.9,0,0,0,0,1,0,0,0,0,0,1,Excellent,3,4,1,1
Product_896,Personal Care,14.36,Clearance,"Soy, Milk",None,In Stock,2.7,0,0,0,0,1,0,1,0,0,1,0,Poor,6,3,0,3
Product_897,Meat,9.07,10% off,No-Allergens,None,Low Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,4,1,1,2
Product_898,Dairy,21.84,Clearance,No-Allergens,Gluten-Free,In Stock,4.3,0,1,0,0,0,0,0,0,0,0,1,Very Good,2,3,0,4
Product_899,Snacks,12.37,10% off,No-Allergens,Keto,Low Stock,3.2,1,0,0,0,0,0,0,0,0,0,1,Average,9,1,1,0
Product_900,Frozen Foods,1.09,Buy 1 Get 1,No-Allergens,"Keto, None",In Stock,3.1,1,0,0,0,1,0,0,0,0,0,1,Average,3,2,0,0
Product_901,Frozen Foods,3.99,10% off,No-Allergens,None,In Stock,3.6,0,0,0,0,1,0,0,0,0,0,1,Average,3,1,0,0
Product_902,Beverages,20.31,Clearance,No-Allergens,None,In Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,1,3,0,0
Product_903,Seafood,20.55,10% off,No-Allergens,None,Low Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,8,1,1,1
Product_904,Dairy,22.3,10% off,Wheat,None,In Stock,3.5,0,0,0,0,1,0,0,0,1,0,0,Average,2,1,0,0
Product_905,Dairy,24.86,No-Offer,"Milk, Wheat",None,In Stock,4.6,0,0,0,0,1,0,1,0,1,0,0,Very Good,2,4,0,4
Product_906,Snacks,4.02,Buy 1 Get 1,Milk,None,In Stock,3.8,0,0,0,0,1,0,1,0,0,0,0,Good,9,2,0,2
Product_907,Pantry,23.91,Clearance,No-Allergens,None,Out of Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,5,3,2,3
Product_908,Bakery,21.68,10% off,Eggs,None,In Stock,3.2,0,0,0,0,1,1,0,0,0,0,0,Average,0,1,0,0
Product_909,Seafood,18.68,10% off,No-Allergens,None,Low Stock,4.3,0,0,0,0,1,0,0,0,0,0,1,Very Good,8,1,1,4
Product_910,Seafood,6.57,Clearance,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,8,3,0,2
Product_911,Dairy,17.64,10% off,No-Allergens,"None, Keto",Low Stock,3.9,1,0,0,0,1,0,0,0,0,0,1,Good,2,1,1,2
Product_912,Snacks,17.33,10% off,Milk,"None, Vegan",Low Stock,3.6,0,0,0,1,1,0,1,0,0,0,0,Average,9,1,1,0
Product_913,Seafood,16.94,Clearance,No-Allergens,Keto,In Stock,2.6,1,0,0,0,0,0,0,0,0,0,1,Poor,8,3,0,3
Product_914,Snacks,20.08,No-Offer,No-Allergens,Low Sugar,Low Stock,3.3,0,0,1,0,0,0,0,0,0,0,1,Average,9,4,1,0
Product_915,Produce,9.57,$2 off,No-Allergens,None,Out of Stock,2.6,0,0,0,0,1,0,0,0,0,0,1,Poor,7,0,2,3
Product_916,Snacks,9.41,No-Offer,No-Allergens,None,Low Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,9,4,1,1
Product_917,Bakery,8.07,Buy 1 Get 1,"Soy, Milk",None,In Stock,3.7,0,0,0,0,1,0,1,0,0,1,0,Good,0,2,0,2
Product_918,Seafood,13.71,Buy 1 Get 1,No-Allergens,"None, Keto",In Stock,2.8,1,0,0,0,1,0,0,0,0,0,1,Poor,8,2,0,3
Product_919,Bakery,20.33,10% off,No-Allergens,"Low Sugar, None",In Stock,2.9,0,0,1,0,1,0,0,0,0,0,1,Poor,0,1,0,3
Product_920,Snacks,1.87,10% off,No-Allergens,"Vegan, Low Sugar",Out of Stock,2.9,0,0,1,1,0,0,0,0,0,0,1,Poor,9,1,2,3
Product_921,Meat,18.95,$2 off,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,4,0,0,3
Product_922,Beverages,2.06,Clearance,No-Allergens,None,In Stock,3.1,0,0,0,0,1,0,0,0,0,0,1,Average,1,3,0,0
Product_923,Snacks,20.28,Buy 1 Get 1,No-Allergens,"Gluten-Free, Low Sugar",Out of Stock,2.6,0,1,1,0,0,0,0,0,0,0,1,Poor,9,2,2,3
Product_924,Frozen Foods,6.59,10% off,"None, Soy",None,Out of Stock,4.1,0,0,0,0,1,0,0,0,0,1,0,Good,3,1,2,2
Product_925,Beverages,7.25,No-Offer,"Eggs, Soy",None,In Stock,4.5,0,0,0,0,1,1,0,0,0,1,0,Very Good,1,4,0,4
Product_926,Produce,9.16,$2 off,No-Allergens,Vegan,In Stock,2.7,0,0,0,1,0,0,0,0,0,0,1,Poor,7,0,0,3
